input.course_name,Manual Facility Name,input.address,manual street address,input.state,State Abbr.,input.city,input.country,output.website_url,error,tee_on_detected,all_techs
Blue Mountain Golf and Country Club,Blue Mountain Golf and Country Club,"706 10 Line, Collingwood, Ontario, Canada, L9Y 0W1",706 10 Line,Ontario,ON,Collingwood,Canada,https://bmgcc.ca/,,No,BUZ Club Software
Bonaire Golf and Country Club - Park/River,,"1699 Woodrow Rd, Coldwater, Ontario, L0K 1E0",1699 Woodrow Rd,Ontario,ON,Coldwater,Canada,https://bonairegolf.com,,No,Lightspeed
Bonnyville Golf and Country Club,Bonnyville Golf and Country Club,"Hwy. 28 , Bonnyville, Alberta, T9N 2H3",Hwy. 28,Alberta,AB,Bonnyville,Canada,https://bonnyvillegolfclub.com/,,Yes,"WordPress, Tee On"
Borden Golf Course,Borden Golf Course,"Just off Highway 16, Borden, Saskatchewan, S0X 0N0",Just off Highway 16,Saskatchewan,SK,Borden,Canada,https://bordensask.ca/golf-course,,No,
Bow Island Golf Course,Bow Island Golf Course,"1133 4 St E W, Bow Island, AB T0K 0G0, Canada",1133 4 St E W,Alberta,AB,Bow Island,Canada,https://bowislandgolf.ca/,,No,
Bowmanville Golf and Country Club,Bowmanville Golf and Country Club,"3845 Middle Road North, Bowmanville, Ontario, L1C 3K8",3845 Middle Road North,Ontario,ON,Bowmanville,Canada,https://bowmanvillegolf.ca/,,No,WordPress
Bracebridge Golf Club,Bracebridge Golf Club,"1255 Muskoka 117, Bracebridge, Ontario , P1L 1W9",1255 Muskoka 117,Ontario,ON,Bracebridge,Canada,https://bracebridgegolfclub.com/,,No,
Braestone Club,Braestone Club,"3000 Line 11 North, Orillia, ON, L0L 1T0",3000 Line 11 North,Ontario,ON,Orillia,Canada,https://braestoneclub.ca/,,Yes,"WordPress, Tee On, Wix Bookings"
Brantford Golf and Country Club,Brantford Golf and Country Club,"60 Ava Rd, Brantford, Ontario, N3T 5H2",60 Ava Rd,Ontario,ON,Brantford,Canada,https://brantfordgolfandcountryclub.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Breezy Bend Country Club,Breezy Bend Country Club,"7620 Roblin Blvd, Headingley, Manitoba, Canada, R4H 1A7",7620 Roblin Blvd,Manitoba,MB,Headingley,Canada,https://breezybend.ca/,,No,"WordPress, NorthStar"
Breton Golf Course,Breton Golf Course,"5408 47 St, Breton, Alberta, T0C 0P0",5408 47 St,Alberta,AB,Breton,Canada,https://bretongolfcourse.ca/,,No,
Bright Sand Golf Club,Bright Sand Golf Club,"Box 160, St. Walburg, Saskatchewan, S0M 2T0",Box 160,Saskatchewan,SK,St Walburg,Canada,https://brightsandlake.org/,,No,WordPress
Brightwood Golf and Country Club,Brightwood Golf and Country Club,"227 School St, Dartmouth, Nova Scotia, B3A 1Z8",227 School St,Nova Scotia,NS,Dartmouth,Canada,https://brightwoodgolf.ca/,,No,NorthStar
Brockville Country Club,Brockville Country Club,"1548 King Street West, Brockville, Ontario, K6V 5T7",1548 King Street West,Ontario,ON,Brockville,Canada,https://brockvillecountryclub.com/,,No,"Lightspeed, WordPress"
Brookfield Golf and Country Club,Brookfield Golf and Country Club,"785 Highway 2, Brookfield, Nova Scotia, B0N 1C0",785 Highway 2,Nova Scotia,NS,Brookfield,Canada,https://brookfieldgolf.com,,No,"Lightspeed, WordPress"
Burlington Golf and Country Club,Burlington Golf and Country Club,"422 North Shore Blvd East , Burlington, Ontario, L7T 3Z9",422 North Shore Blvd East,Ontario,ON,Burlington,Canada,https://burlingtongolfclub.com/,,No,"Jonas Software, ClubHouse Online"
Bushwood Golf Club,,"10905 Reesor Rd, Markham, Ontario, Canada, L6B 1A8",10905 Reesor Rd,Ontario,ON,Markham,Canada,https://bushwoodgolf.com/,,No,
Cabot Links - The Nest,,"18 Cabot Ln, Inverness, Nova Scotia, B0E 1N0",18 Cabot Ln,Nova Scotia,NS,Inverness,Canada,https://cabot.com/capebreton/,,No,"WordPress, Agilysis, Tee It Up, Noteefy"
Cabot Cliffs,,"18 Cabot Ln, Inverness, Nova Scotia, B0E 1N0",18 Cabot Ln,Nova Scotia,NS,Inverness,Canada,https://cabot.com/capebreton/golf/cabot-cliffs/,,No,"WordPress, Agilysis, Tee It Up, Noteefy"
Calabogie Peaks Resort - Ironwoods,Calabogie Peaks Resort - Ironwoods,"30 Barrett Chute Road, Box 90, Calabogie, Ontario, K0J 1H0",30 Barrett Chute Road,Ontario,ON,Calabogie,Canada,https://calabogie.com/product/ironwoods-golf-course/,,No,WordPress
Camelot Golf & Country Club,Camelot Golf & Country Club,"906 Quigley Hill Rd, Cumberland, Ontario, K4C 1H1",906 Quigley Hill Rd,Ontario,ON,Cumberland,Canada,https://camelotgolf.ca/,,No,"WordPress, BUZ Club Software"
Canadian Golf and Country Club - East,Canadian Golf and Country Club,"7800 Golf Club Way, Ashton, Ontario, K0A 1B0",7800 Golf Club Way,Ontario,ON,Ashton,Canada,https://canadiangolfclub.com/,,No,"Lightspeed, Noteefy, Acuity Scheduling"
Canmore Golf and Curling Club,Canmore Golf and Curling Club,"2000 8th Avenue , Canmore, Alberta, T1W 1Y2",2000 8th Avenue,Alberta,AB,Canmore,Canada,https://canmoregolf.net/,,No,"WordPress, Club Unity"
Canora Golf and Country Club,Canora Golf and Country Club,"333 Canora Ave, Canora, Saskatchewan, S0A 0L0",333 Canora Ave,Saskatchewan,SK,Canora,Canada,https://canoragolfclub.com/,,No,Easy Tee Golf
Canyon Meadows Golf and Country Club,Canyon Meadows Golf and Country Club,"12501 14th Street SW, Calgary, Alberta, T2W 2Y8",12501 14th Street SW,Alberta,AB,Calgary,Canada,https://canyonmeadowsgolf.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Capilano Golf and Country Club,Capilano Golf and Country Club,"420 Southborough Dr, West Vancouver, British Columbia, Canada, V7S 1M3",420 Southborough Dr,British Columbia,BC,West Vancouver,Canada,https://capilanogolf.com,,No,"Jonas Software, ClubHouse Online"
Caradoc Sands Golf Course,Caradoc Sands Golf Course,"24500 Staxton Road , Strathroy, Ontario, N7G 3H4",24500 Staxton Road,Ontario,ON,Strathroy,Canada,https://caradocsands.ca/,,Yes,"WordPress, Lightspeed, Tee On, Noteefy"
Cardinal Golf Club - Kettle Creek,Cardinal Golf Club - Kettle Creek,"17700 Jane Street, King, Ontario, Canada, L0G 1J0",17700 Jane Street,Ontario,ON,King,Canada,https://cardinalgolfcomplex.com/,,No,"WordPress, Lightspeed"
Cardinal Golf Club - East,,"2740 Davis Drive West, King, Ontario, Canada, L7B 0G7",2740 Davis Drive West,Ontario,ON,King,Canada,https://cardinalgolfcomplex.com/cardinal-golf-club/,,No,"WordPress, Lightspeed"
Cardinal Lakes Golf Club - Heron Course,,"105 South Pelham St., Box 501, Welland, Ontario, L3B 5N8",105 South Pelham St.,Ontario,ON,Welland,Canada,https://cardinallakesgolf.com/,,No,"WordPress, Lightspeed"
Carleton Golf Club,Carleton Golf Club,"6627 Marina Dr, Manotick, Ontario, K4M 1B3",6627 Marina Dr,Ontario,ON,Manotick,Canada,https://carletongolf.com/,,No,WordPress
Carnoustie Golf Club,Carnoustie Golf Club,"533 Dominion Avenue , Port Coquitlam, British Columbia, V3C 3V4",533 Dominion Avenue,British Columbia,BC,Port Coquitlam,Canada,https://carnoustiegolfclub.ca/,,No,
Carrying Place Golf and Country Club,Carrying Place Golf and Country Club,"16750 Weston Road , Kettleby, Ontario, L7B 0C7",16750 Weston Road,Ontario,ON,Kettleby,Canada,https://carryingplace.com/,,No,"WordPress, ClubHouse Online"
Carstairs Community Golf Club,Carstairs Community Golf Club,"Box 593 , Carstairs, Alberta, Canada, T0M 0N0",900 Highway 2A North,Alberta,AB,Carstairs,Canada,https://carstairsgolf.com/,,No,"WordPress, Lightspeed"
Cascade Golf & Tennis Club,Cascade Golf & Tennis Club,"7 Route Macnider, M����tis-sur-Mer, Quebec, G0J 1S0",7 Route Macnider,Quebec,QC,Metis sur Mer,Canada,https://cascadegolfandtennisclub.com/en,,No,
Casselview Golf and Country Club,Casselview Golf and Country Club,"844 Aur����le Rd, Casselman, Ontario, K0A 1M0",844 Aur����le Rd,Ontario,ON,Casselman,Canada,https://casselview.com/,,No,"WordPress, Lightspeed, Noteefy"
Cataraqui Golf and Country Club,Cataraqui Golf and Country Club,"961 King St W, Kingston, Ontario, K7M 9G9",961 King St W,Ontario,ON,Kingston,Canada,https://cataraqui.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Cedar Brae Golf and Country Club,Cedar Brae Golf and Country Club,"55 Mac Frost Way, Toronto, Ontario, M1X 1N6",55 Mac Frost Way,Ontario,ON,Scarborough,Canada,https://cedarbraegolf.com,,No,"WordPress, Jonas Software, ClubHouse Online"
Cedarhurst Golf Club,Cedarhurst Golf Club,"825 Thorah Concession Rd 4, Beaverton, Ontario, L0K 1A0,",825 Thorah Concession Rd 4,Ontario,ON,Beaverton,Canada,https://cedarhurstgolf.com/,,No,
Cedar Valley Golf and Country Club,Cedar Valley Golf and Country Club,"7041 Hwy 29 RR #4, Brockville, Ontario, K6V 5T4",7041 Hwy 29 RR #4,Ontario,ON,Brockville,Canada,https://cedarvalleygolf.ca/,,Yes,"WordPress, Tee On"
Calgary Golf and Country Club,Calgary Golf and Country Club,"Station A , Calgary, Alberta, T2H 1Y3",P.O. Box 5788 Station A,Alberta,AB,Calgary,Canada,https://cgandcc.com,,No,"WordPress, Jonas Software, ClubHouse Online"
Club de golf Chateau-Bromont,Club de golf Chateau-Bromont,"95 rue de Montmorency , Bromont, Quebec, J2L 2J1",95 rue de Montmorency,Quebec,QC,Bromont,Canada,https://chateaubromont.com,,No,"Wix, WordPress"
Chelmsford Golf Course,Chelmsford Golf Course,"99 Golf Course Road, Box 9 , Chelmsford, Ontario, P0M 1L0",99 Golf Course Road,Ontario,ON,Chelmsford,Canada,https://chemmygc.wixsite.com/mysite,,No,"Wix, Wix Bookings"
Cherry Downs Golf and Country Club - 9-hole Academy,,"2110 Concession Road 7, Pickering, Ontario, Canada, L1Y 1A2",2110 Concession Road 7,Ontario,ON,Pickering,Canada,https://cherrydowns.clublink.ca,,No,
Cherry Downs Golf and Country Club,,"2110 Concession Road 7, Pickering, Ontario, Canada, L1Y 1A2",2110 Concession Road 7,Ontario,ON,Pickering,Canada,https://cherrydowns.clublink.ca/,,No,
Chesley Lake Camp Golf Course,Chesley Lake Camp Golf Course,"78 Camp Road R. R. #3, Allenford, Ontario, N0H 1A0",78 Camp Road R. R. #3,Ontario,ON,Allenford,Canada,https://chesleylakecamp.ca/,,Yes,"Wix, Wix Bookings, Tee On"
Chilliwack Golf Club,Chilliwack Golf Club,"41894 Yale Rd W, Chilliwack, British Columbia, Canada, V2R 4J3",41894 Yale Rd W,British Columbia,BC,Chilliwack,Canada,https://chilliwackgolf.com/,,No,"WordPress, Tee It Up"
Chippewa Creek Golf and Country Club - Red Falcon/Gold Eagle,,"9639 Chippewa Creek Road, Box 99, Mount Hope, ON Canada, L0R 1W0",9639 Chippewa Creek Road,Ontario,ON,Mount Hope,Canada,https://chippewacreekgolf.com/,,Yes,Tee On
Christina Lake Golf Club,Christina Lake Golf Club,"Box 268, Christina Lake, British Columbia, V0H 1E0",Box 268,British Columbia,BC,Christina Lake,Canada,https://christinalakegolfclub.com,,No,WordPress
Club de golf de Chandler,Club de golf de Chandler,"200 Commercial Ouest , Chandler, Quebec, G0C 1K0",200 Commercial Ouest,Quebec,QC,Chandler,Canada,https://chronogolf.ca/fr/club/golf-chandler,,No,Lightspeed
Clare Golf and Country Club,Clare Golf and Country Club,"423 P F Comeau Rd, Church Point, Nova Scotia, B0W 2Z0",423 P F Comeau Rd,Nova Scotia,NS,Church Point,Canada,https://claregolf.ca/,,No,"WordPress, Tee It Up"
Clayton Hills Golf Course,Clayton Hills Golf Course,"5640-188th Street , Surrey, British Columbia, V3S 4N5",5640-188th Street,British Columbia,BC,Surrey,Canada,https://claytonhillsgolf.ca/,,No,"WordPress, Square"
Club de Golf Buckingham,Club de Golf Buckingham,"105, rue Belanger , Buckingham, Quebec, J8L 2X2",105,Quebec,QC,Buckingham,Canada,https://clubdegolfbuckingham.com/,,No,"WordPress, Lightspeed"
Club de golf Des Iles,Club de golf Des Iles,"321 Chemin Boisville Ouest, l'�����tang-du-Nord, Quebec, G4T 3Z8",321 Chemin Boisville Ouest,Quebec,QC,L'�����tang-du-Nord,Canada,https://clubdegolfdesiles.com/,,No,Lightspeed
Club de Golf Lac Megantic,Club de Golf Lac Megantic,"1039 Highway 161, CP 41 , Lac Megantic, Quebec, Canada, G6B 2S5",1039 Highway 161,Quebec,QC,Lac Megantic,Canada,https://clubdegolflacmegantic.com/,,No,WordPress
Club de Golf Le Drummond,Club de Golf Le Drummond,"2164, Boul. St-Joseph , St-Majorique, Quebec, Canada, J2B 8A8",2164,Quebec,QC,Saint Majorique,Canada,https://clubdegolfledrummond.com/,,No,"Lightspeed, WordPress"
Club de Golf Meadowbrook,Club de Golf Meadowbrook,"8370 Cote St. Luc Road, Montreal, Quebec, Canada, H4W 1S3",8370 Cote St. Luc Road,Quebec,QC,Montreal,Canada,https://clubdegolfmeadowbrook.com/,,No,WordPress
Club de Golf Riviere-du-Loup,Club de Golf Riviere-du-Loup,"132 rte de la Montagne , Notre-Dame-du-Portage, Quebec, Canada, G0L 1Y0",132 rte de la Montagne,Quebec,QC,Notre Dame du Portage,Canada,https://clubdegolfrdl.ca/,,No,"WordPress, LatePoint"
Club de Golf et de Curling de Thetford,Club de Golf et de Curling de Thetford,"1 Rue du Golf , Thetford Mines, Quebec, Canada, G6G 7Z9",1 Rue du Golf,Quebec,QC,Thetford Mines,Canada,https://clubdegolfthetford.com/,,No,
Club de Golf Waterville,Club de Golf Waterville,"600 Chemin Compton , Waterville, Quebec, Canada, J0B 3H0",600 Chemin Compton,Quebec,QC,Waterville,Canada,https://clubdegolfwaterville.com/,,No,WordPress
Club de Golf L��������Express,Club de Golf L��������Express,"1295 Rang St-Rapha����l, La Prairie, Quebec J5R 0K4",1295 Rang St-Rapha����l,Quebec,QC,La Prairie,Canada,https://clubgolfexpress.ca/en/,,No,WordPress
Club Sports Belvedere,Club Sports Belvedere,"360, Boul. Sabourin C.P. 71 , Val-d'Or, Quebec, Canada, J9P 4N9",360,Quebec,QC,Val dOr,Canada,https://clubsportsbelvedere.com/,,No,"Lightspeed, WordPress"
Clyde River Golf Club - MacLean Nine,,"472 Clyde River Rd, Clyde River, Prince Edward Island, C0A 1H1",472 Clyde River Rd,Prince Edward Island,PE,Cornwall,Canada,https://clyderivergolf.ca,,Yes,"WordPress, Tee On, Tee Time Central"
Clyde River Golf Club - Darrach Nine,,"472 Clyde River Rd, Clyde River, Prince Edward Island, C0A 1H1",472 Clyde River Rd,Prince Edward Island,PE,Cornwall,Canada,https://clyderivergolf.ca/,,Yes,"WordPress, Tee On, Tee Time Central"
Coachwood Golf & Country Club,Coachwood Golf & Country Club,"7525 Howard Ave., McGregor, Ontario, N0R 1J0",7525 Howard Ave.,Ontario,ON,McGregor,Canada,https://coachwoodgolf.com/,,No,"WordPress, Tee It Up, WooCommerce Bookings"
Coal Creek Golf Resort,Coal Creek Golf Resort,"18111 Township Rd 492, Ryley, Alberta, T0B 4A0",18111 Township Rd 492,Alberta,AB,Ryley,Canada,https://coalcreek.ca/,,Yes,"WordPress, Tee On"
St. Andrews Na Creige Golf Course,St. Andrews Na Creige Golf Course,"Route 407 Codroy Valley , St. Andrews, Newfoundland, A0N 1W0",Route 407 Codroy Valley,Newfoundland,NL,St Andrews,Canada,https://codroyvalleygolfclub.com/,,No,
Coldstream Golf Course,Coldstream Golf Course,"R.R. #2 #15 Duremeadow Road , Lumby, British Columbia, V0E 2G0",R.R. #2 #15 Duremeadow Road,British Columbia,BC,Lumby,Canada,https://coldstreamgolfcourse.com/,,No,WordPress
Copetown Woods Golf Club,Copetown Woods Golf Club,"1430 Concession 2 West, Copetown, On LOR 1JO",1430 Concession 2 West,Ontario,ON,Copetown,Canada,https://copetownwoods.com/,,No,"WordPress, Lightspeed, Noteefy"
Copper Point Golf Club - The Point Course,Copper Point Golf Club,"651 Highway 93/95, Windermere, British Columbia, V0B 2L0",651 Highway 93/95,British Columbia,BC,Windermere,Canada,https://copperpointgolf.com/,,Yes,"WordPress, Tee On"
Coppinwood,Coppinwood,"2320 Concession 4, Uxbridge, Ontario, L4B 3K6",2320 Concession 4,Ontario,ON,Uxbridge,Canada,https://coppinwood.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Cornwall Golf and Country Club,Cornwall Golf and Country Club,"R.R. #1, Cornwall, Ontario, K6H 7J3",R.R. #1,Ontario,ON,Cornwall,Canada,https://cornwallgolf.com/,,Yes,Tee On
Cottonwood Coulee Golf Course,Cottonwood Coulee Golf Course,"3245 10th Avenue SW , Medicine Hat, Alberta, T1B 4B3",3245 10th Avenue SW,Alberta,AB,Medicine Hat,Canada,https://cottonwoodcoulee.golf/,,No,
Cottonwood Golf and Country Club,Cottonwood Golf and Country Club,"Site #2, R.R. #1 , De Winton, Alberta, T0L 0X0",200 - 88008 226 Ave East,Alberta,AB,Foothills,Canada,https://cottonwoodgcc.com/,,No,"WordPress, Jonas Software, ClubHouse Online"
Cougar Creek Golf Club,Cougar Creek Golf Club,"2519 Hwy #16 , Carvel, Alberta, T7Z 2J5","#359, 9768 170 Street",Alberta,AB,Carvel,Canada,https://cougarcreekgolf.com/,,Yes,"WordPress, Tee On"
The Country Club - South Executive Course,,"20 Lloyd Street, Woodbridge, Ontario, L4L 2B9",20 Lloyd Street,Ontario,ON,Woodbridge,Canada,https://countryclub.clublink.ca,404 Not Found,,
Country Club de Montreal,Country Club de Montreal,"5 Riverside Drive , St-Lambert, Quebec, Canada, J4S 1B7",5 Riverside Drive,Quebec,QC,Saint Lambert,Canada,https://countryclubmontreal.ca/,,No,WordPress
Goose Hummock Golf Resort,Goose Hummock Golf Resort,"PO Box 1221 , Gibbons, Alberta, T0A 1N0",23210 Township Rd 564,Alberta,AB,Gibbons,Canada,https://countryclubtour.com/goose-hummock/,,Yes,"WordPress, Tee On"
Montgomery Glen Golf & Country Club,Montgomery Glen Golf & Country Club,"Junction Hwy 2A and Hwy 13, Box 6562 , Wetaskiwin, Alberta, T9A 2G2",Junction Hwy 2A and Hwy 13,Alberta,AB,Wetaskiwin,Canada,https://countryclubtour.com/montgomery-glen/,,Yes,"WordPress, Tee On"
Raven Crest Golf and Country Club,Raven Crest Golf and Country Club,"251-153 Avenue, Edmonton, AB, T5Y 6K8",251-153 Avenue,Alberta,AB,Edmonton,Canada,https://countryclubtour.com/raven-crest/,,Yes,"WordPress, Tee On"
RedTail Landing Golf Club,RedTail Landing Golf Club,"Edmonton International Airport , P.O.Box 1070, Nisku, Alberta, T9E 8A8",Edmonton International Airport,Alberta,AB,Nisku,Canada,https://countryclubtour.com/redtail-landing/,,Yes,"WordPress, Tee On"
River Ridge Golf and Country Club,River Ridge Golf and Country Club,"18521 9 Ave SW, Edmonton, Alberta, Canada, T6W 1A5",5685 Windermere Blvd,Alberta,AB,Edmonton,Canada,https://countryclubtour.com/river-ridge/,,Yes,"WordPress, Tee On"
Country Hills Golf Club - Ridge,Country Hills Golf Club,"1334 Country Hills Blvd. NW , Calgary, Alberta, T3K 5A9",1334 Country Hills Blvd. NW,Alberta,AB,Calgary,Canada,https://countryhills.ab.ca/,,No,NorthStar
Countryview Golf Club,Countryview Golf Club,"Civic #2462, Route 19, Fairview, Prince Edward Island, C0A 1H0",Civic #2462,Prince Edward Island,PE,Fairview,Canada,https://countryviewgolf.com/,,Yes,"WordPress, Tee On"
Covered Bridge Golf and Country Club,Covered Bridge Golf and Country Club,"Simonds Road P.O. Box 792 , Hartland, New Brunswick, E7P 3K4",Simonds Road P.O. Box 792,New Brunswick,NB,Hartland,Canada,https://coveredbridgegolf.nb.ca/,,Yes,"WordPress, Tee On"
Cowichan Golf and Country Club,Cowichan Golf and Country Club,"4955 Trans Canada Hwy, Duncan, British Columbia, Canada, V9L 6L5",4955 Trans Canada Hwy,British Columbia,BC,Duncan,Canada,https://cowichangolfclub.ca/,,No,"WordPress, Lightspeed"
Coyote Hill Golf Course,Coyote Hill Golf Course,"Route 215 , Newport Corner, Nova Scotia, B0J 1H0",Route 215,Nova Scotia,NS,Newport Corner,Canada,https://coyotehill.ca/,,Yes,"WordPress, Tee On"
Craigowan Golf Club,Craigowan Golf Club,"595838 Hwy 59 N R.R. # 6, Woodstock, Ontario, Canada , N4S 7W1",595838 Hwy 59 N R.R. # 6,Ontario,ON,Woodstock,Canada,https://craigowan.com/,,No,"WordPress, Lightspeed"
Creekside Golf Club,Creekside Golf Club,"594733 Highway 59 , Woodstock, Ontario, Canada N4S 7V8",594733 Highway 59,Ontario,ON,Woodstock,Canada,https://creeksidegolf.ca/,,No,
Campbell River Golf & Country Club,Campbell River Golf & Country Club,"700 Peterson Road , Campbell River, British Columbia, Canada, V9W 3H7",700 Peterson Road,British Columbia,BC,Campbell River,Canada,https://crgolf.ca,"Playwright failed: page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://crgolf.ca/ Call log: [2m  - navigating to ""https://crgolf.ca/"", waiting until ""load""[22m ",,
Crosswinds Golf and Country Club,Crosswinds Golf and Country Club,"6621 Guelph Line , Burlington, Ontario, L7P 0A6",6621 Guelph Line,Ontario,ON,Burlington,Canada,https://crosswindsgolf.com/,,Yes,"WordPress, Tee On"
Crown Isle Golf Course,Crown Isle Golf Course,"399 Clubhouse Dr, Courtenay, British Columbia, Canada, V9N 9G3",399 Clubhouse Dr,British Columbia,BC,Courtenay,Canada,https://crownisle.com/,,No,"WordPress, Lightspeed"
Crowsnest Pass Golf and Country Club,Crowsnest Pass Golf and Country Club,"10701 - 24th Avenue, Blairmore, Alberta, T0K 0E0",10701 - 24th Avenue,Alberta,AB,Blairmore,Canada,https://crowsnestpassgolf.com/,,No,"Lightspeed, WordPress, GolfBack"
Crystal Ridge Golf Club,Crystal Ridge Golf Club,"9 Crystal Green Lane , Okotoks, Alberta, T1S 1A4",9 Crystal Green Lane,Alberta,AB,Okotoks,Canada,https://crystalridgegolf.com/,,No,
D'Arcy Ranch Golf Club,D'Arcy Ranch Golf Club,"P.O. Box 279, Milligan Drive , Okotoks, Alberta, T1S 1A5",P.O. Box 279,Alberta,AB,Okotoks,Canada,https://darcyranchgolf.ca/,,No,"Lightspeed, WordPress"
Davidson Golf Club,Davidson Golf Club,"Box 231, Davidson, Saskatchewan, S0G 1A0",Box 231,Saskatchewan,SK,Davidson,Canada,https://davidsongolfcourse.com/,,No,
Dawson Creek Golf and Country Club,Dawson Creek Golf and Country Club,"2121 Alaska Hwy , Dawson Creek, British Columbia, V1G 4G7",2121 Alaska Hwy,British Columbia,BC,Dawson Creek,Canada,https://dawsoncreekgolfclub.ca/,,Yes,"WordPress, Tee On"
